Item Type,Sequence,Full Statement,Standard Sequence,Standard Label,Mokken Score
Developmental Progression,5.5.3.2.1,Shows early awareness of outdoor conditions through observable reactions.,5.5.3,Demonstrates environmental awareness and effects of weather on daily life,
Developmental Progression,5.5.3.3.1,"Interacts with weather-related changes during play (e.g., reacting to rain or wind).",5.5.3,Demonstrates environmental awareness and effects of weather on daily life,
Developmental Progression,5.5.3.4.1,Expresses simple observations about weather conditions when prompted.,5.5.3,Demonstrates environmental awareness and effects of weather on daily life,
Developmental Progression,5.5.3.5.1,Discusses observable weather effects on daily life and the environment with adult support.,5.5.3,Demonstrates environmental awareness and effects of weather on daily life,
Developmental Progression,5.5.3.6.1,Demonstrate the ability to observe and describe natural objects in the sky and to notice patterns of movement and apparent changes in the sun and the moon.,5.5.3,Demonstrates environmental awareness and effects of weather on daily life,
Developmental Progression,6.1.1.1.1,Lifts head during tummy time and begins rolling over.,6.1.1,"Develops control, strength, and coordination of large muscles.",
Developmental Progression,6.1.1.2.1,"Crawls, pulls up to stand, and begins walking with support.",6.1.1,"Develops control, strength, and coordination of large muscles.",
Developmental Progression,6.1.1.3.1,Walks steadily and runs with increasing confidence,6.1.1,"Develops control, strength, and coordination of large muscles.",
Developmental Progression,6.1.1.4.1,Climbs stairs with alternating feet and jumps with both feet.,6.1.1,"Develops control, strength, and coordination of large muscles.",
Developmental Progression,6.1.1.5.1,"Child can successfully execute a range of activities exercising large muscles such as jumping, running, climbing, and balancing.",6.1.1,"Develops control, strength, and coordination of large muscles.",
Developmental Progression,6.1.1.5.2,"Child shows significant improvements in muscle strength and can effectively handle objects like balls, hoops, or bicycles.",6.1.1,"Develops control, strength, and coordination of large muscles.",
Developmental Progression,6.1.1.5.3,"Balances, such as on one leg or on a beam, for longer periods of time both when standing still and when moving from one position to another. Demonstrates more coordinated movement when engaging in skills, such as jumping for height and distance, hopping, and running. Engages in more complex movements, such as riding a tricycle, with ease. Engages in physical activities of increasing levels of intensity for sustained periods of time.",6.1.1,"Develops control, strength, and coordination of large muscles.",
Developmental Progression,6.1.1.5.4,"Balances, such as on one leg or a beam, for short periods with some assistance. Performs some skills, such as jumping for height and hopping, but these skills may not be consistently demonstrated. Engages in physical activity that requires strength and stamina for at least brief periods.",6.1.1,"Develops control, strength, and coordination of large muscles.",
Developmental Progression,6.1.1.5.5,"Child exhibits coordinated movements in relation to spatial awareness, including maneuvering around obstacles.",6.1.1,"Develops control, strength, and coordination of large muscles.",
Developmental Progression,6.1.1.6.1,Demonstrates coordination/balance,6.1.1,"Develops control, strength, and coordination of large muscles.",
Developmental Progression,6.1.1.6.2,Coordinates sequence of movements,6.1.1,"Develops control, strength, and coordination of large muscles.",
Developmental Progression,6.1.1.6.3,Demonstrates control/strength of large muscles,6.1.1,"Develops control, strength, and coordination of large muscles.",
Developmental Progression,6.1.1.6.4,Demonstrates balance and coordination,6.1.1,"Develops control, strength, and coordination of large muscles.",
Developmental Progression,6.1.1.6.5,Child demonstrates coordination and balance in isolation.,6.1.1,"Develops control, strength, and coordination of large muscles.",
Developmental Progression,6.1.1.6.6,"Demonstrates balance in large-muscle movement, such as walking on a log without falling or balancing on one leg.",6.1.1,"Develops control, strength, and coordination of large muscles.",
Developmental Progression,6.1.1.6.7,Gross Motor Development,6.1.1,"Develops control, strength, and coordination of large muscles.",
Developmental Progression,6.1.1.6.8,"Performs activities that combine and coordinate large muscle movements, including swinging on a swing, climbing a ladder, or dancing to music.",6.1.1,"Develops control, strength, and coordination of large muscles.",
Developmental Progression,6.1.1.6.9,"Demonstrates strength and stamina that allow for participation in a range of physical activities, such as running around playing tag.",6.1.1,"Develops control, strength, and coordination of large muscles.",
Developmental Progression,6.1.2.1.1,Turns head toward sounds or visual stimuli.,6.1.2,Uses senses to guide movements and interactions.,
Developmental Progression,6.1.2.2.1,Tracks moving objects and adjusts body movements accordingly,6.1.2,Uses senses to guide movements and interactions.,
Developmental Progression,6.1.2.3.1,"Uses visual cues to adjust movements (e.g., stepping over obstacles).",6.1.2,Uses senses to guide movements and interactions.,
Developmental Progression,6.1.2.4.1,"Combines visual and tactile information to solve problems, such as fitting shapes into a sorter.",6.1.2,Uses senses to guide movements and interactions.,
Developmental Progression,6.1.2.5.1,"Child is able to appropriately adjust movements and responses based on perceived information, demonstrating control of over their actions.'",6.1.2,Uses senses to guide movements and interactions.,
Developmental Progression,6.1.2.5.2,"Somewhat aware of own body, space, and relationship to other objects. May have difficulty consistently coordinating motions and interactions with objects and other people.",6.1.2,Uses senses to guide movements and interactions.,
Developmental Progression,6.1.2.5.3,"Shows increasing awareness of body, space, and relationship to other objects in ways that allow for more coordinated movements, actions, and interactions with others.",6.1.2,Uses senses to guide movements and interactions.,
Developmental Progression,6.1.2.5.4,"Child can accurately interpret visual, auditory, and tactile information to determine distance, location, and characteristics of objects and beings.'",6.1.2,Uses senses to guide movements and interactions.,
Developmental Progression,6.1.2.6.1,Identifies/locates body parts,6.1.2,Uses senses to guide movements and interactions.,
Developmental Progression,6.1.2.6.2,Recognizes and names basic body parts,6.1.2,Uses senses to guide movements and interactions.,
Developmental Progression,6.1.2.6.3,Matches body parts to their functions,6.1.2,Uses senses to guide movements and interactions.,
Developmental Progression,6.1.2.6.4,Distinguishes external and internal body parts,6.1.2,Uses senses to guide movements and interactions.,
Developmental Progression,6.1.2.6.5,Demonstrates awareness of own body and other people's space during interactions.,6.1.2,Uses senses to guide movements and interactions.,
Developmental Progression,6.1.2.6.6,Guides body motions relative to other/objects,6.1.2,Uses senses to guide movements and interactions.,
Developmental Progression,6.1.2.6.7,Object Interaction,6.1.2,Uses senses to guide movements and interactions.,
Developmental Progression,6.1.2.6.8,Coordinated Movement,6.1.2,Uses senses to guide movements and interactions.,
Developmental Progression,6.1.2.6.9,Spatial Awareness,6.1.2,Uses senses to guide movements and interactions.,
Developmental Progression,6.1.2.6.10,"Moves body in relation to objects to effectively perform tasks, such as moving body in position to kick a ball.",6.1.2,Uses senses to guide movements and interactions.,
Developmental Progression,6.1.2.6.11,"When asked, can move own body in front of, to the side, or behind something or someone else, such as getting in line with other children.",6.1.2,Uses senses to guide movements and interactions.,
Developmental Progression,6.1.2.6.12,Changes directions when moving with little difficulty.,6.1.2,Uses senses to guide movements and interactions.,
Developmental Progression,6.2.1.1.1,"Grasps small objects with the whole hand (e.g., rattles or toys).",6.2.1,Gains control and coordination of small muscles.,
Developmental Progression,6.2.1.2.1,"Uses a pincer grasp to pick up small items, like food or small toys.",6.2.1,Gains control and coordination of small muscles.,
Developmental Progression,6.2.1.3.1,Stacks blocks and uses utensils with growing precision.,6.2.1,Gains control and coordination of small muscles.,
Developmental Progression,6.2.1.4.1,Strings large beads and manipulates puzzle pieces.,6.2.1,Gains control and coordination of small muscles.,
Developmental Progression,6.2.1.5.1,Child exhibits steady improvement in fine-motor tasks,6.2.1,Gains control and coordination of small muscles.,
Developmental Progression,6.2.1.5.2,"Performs simple hand-eye tasks, such as drawing simple shapes like circles and cutting paper with scissors. May demonstrate limited precision and control in more complex tasks.",6.2.1,Gains control and coordination of small muscles.,
Developmental Progression,6.2.1.5.3,Child displays growing strength in small muscle groups,6.2.1,Gains control and coordination of small muscles.,
Developmental Progression,6.2.1.5.4,"Performs tasks that require more complex hand-eye coordination, such as cutting out shapes and drawing letter-like forms, with moderate levels of precision and control.",6.2.1,Gains control and coordination of small muscles.,
Developmental Progression,6.2.1.5.5,Child demonstrates accurate handling and manipulation of objects,6.2.1,Gains control and coordination of small muscles.,
Developmental Progression,6.2.1.6.1,Demonstrates control/strength of small muscles,6.2.1,Gains control and coordination of small muscles.,
Developmental Progression,6.2.1.6.2,Demonstrates Fine Motor Skills,6.2.1,Gains control and coordination of small muscles.,
Developmental Progression,6.2.1.6.3,Exhibit Manual Dexterity,6.2.1,Gains control and coordination of small muscles.,
Developmental Progression,6.2.1.6.4,Show Hand-eye coordination,6.2.1,Gains control and coordination of small muscles.,
Developmental Progression,6.2.1.6.5,"Easily coordinates hand and eye movements to carry out tasks, such as working on puzzles or stringing beads together.",6.2.1,Gains control and coordination of small muscles.,
Developmental Progression,6.2.1.6.6,Demonstrates eye-hand coordination,6.2.1,Gains control and coordination of small muscles.,
Developmental Progression,6.2.1.6.7,'Displays precision in grasping objects',6.2.1,Gains control and coordination of small muscles.,
Developmental Progression,6.2.1.6.8,'Manages successful object transfer from one hand to another',6.2.1,Gains control and coordination of small muscles.,
Developmental Progression,6.2.1.6.9,'Accurately directs hand based on visual input',6.2.1,Gains control and coordination of small muscles.,
Developmental Progression,6.2.1.6.10,"Uses a pincer grip to hold and manipulate tools for writing, drawing, and painting.",6.2.1,Gains control and coordination of small muscles.,
Developmental Progression,6.2.1.6.11,"Uses coordinated movements to complete complex tasks, such as cutting along a line, pouring, or buttoning.",6.2.1,Gains control and coordination of small muscles.,
Developmental Progression,6.2.2.1.1,Reacts positively to being cleaned or cared for by caregivers,6.2.2,Practices personal hygiene and self-care routines.,
Developmental Progression,6.2.2.2.1,"Begins to assist in basic self-care tasks, such as holding out arms to put on clothes.",6.2.2,Practices personal hygiene and self-care routines.,
Developmental Progression,6.2.2.3.1,"Attempts simple self-care tasks with assistance, such as washing hands or using a spoon.",6.2.2,Practices personal hygiene and self-care routines.,
Developmental Progression,6.2.2.4.1,"Independently completes basic tasks, like washing hands with supervision.",6.2.2,Practices personal hygiene and self-care routines.,
Developmental Progression,6.2.2.5.1,"Performs basic hygiene tasks such as washing hands, brushing teeth, and tidying up personal items independently.",6.2.2,Practices personal hygiene and self-care routines.,
Developmental Progression,6.2.2.5.2,"Shows an awareness of personal hygiene and self-care skills, such as telling an adult it is important to wash hands before eating. May not complete or exhibit these skills regularly without adult guidance and supervision.",6.2.2,Practices personal hygiene and self-care routines.,
Developmental Progression,6.2.2.5.3,Child understands the importance of a daily hygiene routine and can follow simple self-care instructions.,6.2.2,Practices personal hygiene and self-care routines.,
Developmental Progression,6.2.2.5.4,Begins to take more responsibility for personal hygiene and self-care skills. Sometimes completes them without adult prompting.,6.2.2,Practices personal hygiene and self-care routines.,
Developmental Progression,6.2.2.5.5,"Child recognizes the need for cleanliness and is able to identify when personal care, like using the restroom or cleaning up a spill, is needed.",6.2.2,Practices personal hygiene and self-care routines.,
Developmental Progression,6.2.2.6.1,"Washes hands with soap and water. Knows to do this before eating, after using the bathroom, or after blowing nose.",6.2.2,Practices personal hygiene and self-care routines.,
Developmental Progression,6.2.2.6.2,Practices personal health/hygiene,6.2.2,Practices personal hygiene and self-care routines.,
Developmental Progression,6.2.2.6.3,Demonstrates Basic Personal Hygiene Routines,6.2.2,Practices personal hygiene and self-care routines.,
Developmental Progression,6.2.2.6.4,Understands the Importance of Dietary Health,6.2.2,Practices personal hygiene and self-care routines.,
Developmental Progression,6.2.2.6.5,Displays Awareness of Physical Fitness,6.2.2,Practices personal hygiene and self-care routines.,
Developmental Progression,6.2.2.6.6,"Demonstrates increasing ability to take responsibility for participating in personal self-care skills, such as brushing teeth or getting dressed.",6.2.2,Practices personal hygiene and self-care routines.,
Developmental Progression,6.3.1.1.1,Shows interest in feeding times and observes adults eating.,6.3.1,Learns about nutritious food choices and eating habits.,
Developmental Progression,6.3.1.2.1,Explores different tastes and textures during mealtimes.,6.3.1,Learns about nutritious food choices and eating habits.,
Developmental Progression,6.3.1.3.1,Recognizes favorite healthy foods and begins asking for them by name.,6.3.1,Learns about nutritious food choices and eating habits.,
Developmental Progression,6.3.1.4.1,Demonstrates curiosity about food preparation by watching or helping caregivers.,6.3.1,Learns about nutritious food choices and eating habits.,
Developmental Progression,6.3.1.5.1,Understanding Nutrition,6.3.1,Learns about nutritious food choices and eating habits.,
Developmental Progression,6.3.1.5.2,Making Healthy Choices,6.3.1,Learns about nutritious food choices and eating habits.,
Developmental Progression,6.3.1.5.3,Demonstrates a basic knowledge of the role of foods and nutrition in healthy development. Often requires adult guidance and supervision to make healthy eating choices.,6.3.1,Learns about nutritious food choices and eating habits.,
Developmental Progression,6.3.1.5.4,Demonstrates an increasing understanding of the ways in which foods and nutrition help the body grow and be healthy. Makes healthy eating choices both independently and with support.,6.3.1,Learns about nutritious food choices and eating habits.,
Developmental Progression,6.3.1.5.5,Developing Healthy Eating Habits,6.3.1,Learns about nutritious food choices and eating habits.,
Developmental Progression,6.3.1.6.1,Identifies a variety of healthy and unhealthy foods.,6.3.1,Learns about nutritious food choices and eating habits.,
Developmental Progression,6.3.1.6.2,Identifies good nutrition/exercise habits,6.3.1,Learns about nutritious food choices and eating habits.,
Developmental Progression,6.3.1.6.3,Understands Basic Food Groups,6.3.1,Learns about nutritious food choices and eating habits.,
Developmental Progression,6.3.1.6.4,Differentiates Between Healthy and Unhealthy Foods,6.3.1,Learns about nutritious food choices and eating habits.,
Developmental Progression,6.3.1.6.5,Recognizes Physical Activity Importance,6.3.1,Learns about nutritious food choices and eating habits.,
Developmental Progression,6.3.1.6.6,Demonstrates basic understanding that eating a variety of foods helps the body grow and be healthy.,6.3.1,Learns about nutritious food choices and eating habits.,
Developmental Progression,6.3.1.6.7,Moderates food consumption based on awareness of own hunger and fullness.,6.3.1,Learns about nutritious food choices and eating habits.,
Developmental Progression,6.3.2.1.1,"Reacts to changes in their environment that signal safety or danger, such as loud noises or being held securely.",6.3.2,Understands personal safety practices and routines.,
Developmental Progression,6.3.2.2.1,"Understands simple safety instructions, like ""Stop"" or ""No.""",6.3.2,Understands personal safety practices and routines.,
Developmental Progression,6.3.2.3.1,"Begins to follow basic safety routines, such as holding hands while walking.",6.3.2,Understands personal safety practices and routines.,
Developmental Progression,6.3.2.4.1,"Anticipates safety rules during familiar routines, such as waiting before crossing the street.",6.3.2,Understands personal safety practices and routines.,
Developmental Progression,6.3.2.5.1,"Child can identify potential dangers in various environments (home, school, playground).",6.3.2,Understands personal safety practices and routines.,
Developmental Progression,6.3.2.5.2,Shows awareness of a growing number of personal safety practices and routines. Looks to adults for support in enacting these.,6.3.2,Understands personal safety practices and routines.,
Developmental Progression,6.3.2.5.3,"Child correctly follows personal safety routines like hand-washing, crossing the road, etc.",6.3.2,Understands personal safety practices and routines.,
Developmental Progression,6.3.2.5.4,Child exhibits understanding of how to seek help from trusted adults in unsafe or uncomfortable situations.,6.3.2,Understands personal safety practices and routines.,
Developmental Progression,6.3.2.5.5,Exhibits increasing independence in following basic personal safety practices and routines. Follows adult guidance around more complex practices.,6.3.2,Understands personal safety practices and routines.,
Developmental Progression,6.3.2.6.1,"Identifies, avoids, and alerts others to danger, such as keeping a safe distance from swings.",6.3.2,Understands personal safety practices and routines.,
Developmental Progression,6.3.2.6.2,Practices personal safety,6.3.2,Understands personal safety practices and routines.,
Developmental Progression,6.3.2.6.3,Demonstrates awareness of safety rules and guidelines,6.3.2,Understands personal safety practices and routines.,
Developmental Progression,6.3.2.6.4,Shows understanding of personal boundaries and respect for others,6.3.2,Understands personal safety practices and routines.,
Developmental Progression,6.3.2.6.5,Displays skills in self-caution and awareness during physical activities,6.3.2,Understands personal safety practices and routines.,
Developmental Progression,6.3.2.6.6,"Identifies and follows basic safety rules with adult guidance and support, such as transportation and street safety practices.",6.3.2,Understands personal safety practices and routines.,
Developmental Progression,7.1.1.2.1,Remembers how to use objects or materials from previous experience.,7.1.1,"Differentiates between past, present, and future events.",
Developmental Progression,7.1.1.2.2,"Anticipates routines or events by taking action, such as going to the table when it is time to eat.",7.1.1,"Differentiates between past, present, and future events.",
Developmental Progression,7.1.1.3.1,Tells others about memories and past experiences.,7.1.1,"Differentiates between past, present, and future events.",
Developmental Progression,7.1.1.3.2,Remembers how to do a series of actions that were observed at an earlier time.,7.1.1,"Differentiates between past, present, and future events.",
Developmental Progression,7.1.2.1.1,Recognizes familiar people by their faces or voices and distinguishes between familiar and unfamiliar people.,7.1.2,Identifies changes over time in immediate environment.,
Developmental Progression,7.1.2.2.1,"Remembers actions of familiar adults, the usual location of familiar objects, and parts of familiar routines.",7.1.2,Identifies changes over time in immediate environment.,
Developmental Progression,7.1.2.3.1,"Anticipates and communicates about multiple steps of familiar routines, activities, or events.",7.1.2,Identifies changes over time in immediate environment.,
Developmental Progression,7.1.2.3.2,"Expresses surprise about unexpected outcomes, unusual people, actions, or events.",7.1.2,Identifies changes over time in immediate environment.,
Developmental Progression,7.4.3.1,Recognizes the design and colors of the US flag.,7.4.3,Identifies US and state flagas,
Developmental Progression,7.4.3.2,Distinguishes the state flag from other flags.,7.4.3,Identifies US and state flagas,
Developmental Progression,7.4.3.3,Understands the symbolic meaning of the flags' components.,7.4.3,Identifies US and state flagas,
Developmental Progression,7.4.4.1,Recognizes and Recites Pledge of Allegiance,7.4.4,Says Pledge of Allegiance,
Developmental Progression,7.4.4.2,Understands the Meaning of the Pledge,7.4.4,Says Pledge of Allegiance,
Developmental Progression,7.4.4.3,Demonstrates Proper Etiquette during the Pledge,7.4.4,Says Pledge of Allegiance,
Developmental Progression,7.4.4.4,Child recites the Pledge of Allegiance to their state flag and understands what observing a moment of silence means.,7.4.4,Says Pledge of Allegiance,
Developmental Progression,7.4.5.1,Understanding the Concept of Voting,7.4.5,Engages in voting for group decision making,
Developmental Progression,7.4.5.2,Expressing Personal Opinion,7.4.5,Engages in voting for group decision making,
Developmental Progression,7.4.5.3,Respecting Others' Opinions,7.4.5,Engages in voting for group decision making,
Developmental Progression,8.1.1.1.1,Shows early interest in digital content by visually tracking simple animations or sounds.,8.1.1,"Engages with technology to access information, learn, and solve problems independently.",
Developmental Progression,8.1.1.2.1,"Explores digital devices through sensory interactions (e.g., noticing screen lights or gentle touches).",8.1.1,"Engages with technology to access information, learn, and solve problems independently.",
Developmental Progression,8.1.1.3.1,"Engages with digital media through guided play (for example, pressing a button on a toy device).",8.1.1,"Engages with technology to access information, learn, and solve problems independently.",
Developmental Progression,8.1.1.4.1,Begins to understand simple cause-and-effect relationships when interacting with digital interfaces.,8.1.1,"Engages with technology to access information, learn, and solve problems independently.",
Developmental Progression,8.1.1.5.1,Begins to explore simple digital learning activities with adult guidance.,8.1.1,"Engages with technology to access information, learn, and solve problems independently.",
Developmental Progression,8.1.1.5.2,"Shows curiosity when watching or touching digital screens (e.g., tapping on a tablet or observing a caregiver use a device).",8.1.1,"Engages with technology to access information, learn, and solve problems independently.",
Developmental Progression,8.1.1.6.1,Navigates and interacts with user-friendly interfaces.,8.1.1,"Engages with technology to access information, learn, and solve problems independently.",
Developmental Progression,8.1.1.6.2,Demonstrates responsiveness to digital feedback.,8.1.1,"Engages with technology to access information, learn, and solve problems independently.",
Developmental Progression,8.1.1.6.3,Identifies different digital tools.,8.1.1,"Engages with technology to access information, learn, and solve problems independently.",
Developmental Progression,8.1.1.6.4,Applies digital tools in learning.,8.1.1,"Engages with technology to access information, learn, and solve problems independently.",
Developmental Progression,8.2.1.1.1,Shows emerging curiosity about digital devices under close supervision.,8.2.1,Uses digital resources responsibly while understanding online risks and etiquette.,
Developmental Progression,8.2.1.2.1,"Passively observes digital cues in the environment (e.g., lights and sounds from devices).",8.2.1,Uses digital resources responsibly while understanding online risks and etiquette.,
Developmental Progression,8.2.1.3.1,"Interacts with digital devices in simple, guided ways (e.g., touching a screen briefly).",8.2.1,Uses digital resources responsibly while understanding online risks and etiquette.,
Developmental Progression,8.2.1.4.1,Begins to experiment with turn-taking behaviors on digital devices.,8.2.1,Uses digital resources responsibly while understanding online risks and etiquette.,
Developmental Progression,8.2.1.5.1,Learns to wait for turns with digital devices with adult help.,8.2.1,Uses digital resources responsibly while understanding online risks and etiquette.,
Developmental Progression,8.2.1.5.2,Begins to understand that devices belong to someone and should be treated with care.,8.2.1,Uses digital resources responsibly while understanding online risks and etiquette.,
Developmental Progression,8.2.1.6.1,Identifies and avoid online risks such as chatting with strangers on games,8.2.1,Uses digital resources responsibly while understanding online risks and etiquette.,
Developmental Progression,8.2.1.6.2,Understands consequences of misusing technology,8.2.1,Uses digital resources responsibly while understanding online risks and etiquette.,
Developmental Progression,8.3.1.1.1,"Passively observes digital images, sounds, and simple interactive elements.",8.3.1,Constructs knowledge through effective use of digital tools and information resources.,
Developmental Progression,8.3.1.2.1,Shows early interest in digital visuals and simple sounds.,8.3.1,Constructs knowledge through effective use of digital tools and information resources.,
Developmental Progression,8.3.1.3.1,Begins to interact with simple digital tools under close guidance.,8.3.1,Constructs knowledge through effective use of digital tools and information resources.,
Developmental Progression,8.3.1.4.1,Explores technology by pressing buttons and interacting with simple cause-and-effect activities.,8.3.1,Constructs knowledge through effective use of digital tools and information resources.,
Developmental Progression,8.3.1.4.2,Listens and responds to simple digital stories or music.,8.3.1,Constructs knowledge through effective use of digital tools and information resources.,
Developmental Progression,8.3.1.5.1,"Engages in exploratory play with digital devices (e.g., tapping a screen to trigger sounds).",8.3.1,Constructs knowledge through effective use of digital tools and information resources.,
Developmental Progression,8.3.1.6.1,"Explores digital tools to find information, ask questions, and discover new ideas with guidance and support.",8.3.1,Constructs knowledge through effective use of digital tools and information resources.,
Developmental Progression,8.4.1.1.1,Observes simple digital patterns and creative visuals passively.,8.4.1,Applies creative thinking and problem solving to design digital solutions.,
Developmental Progression,8.4.1.2.1,"Shows emerging curiosity about digital creative activities (e.g., noticing colors or shapes on a screen).",8.4.1,Applies creative thinking and problem solving to design digital solutions.,
Developmental Progression,8.4.1.3.1,"Interacts with digital play tools in a rudimentary way (for example, tapping on simple icons).",8.4.1,Applies creative thinking and problem solving to design digital solutions.,
Developmental Progression,8.4.1.4.1,Begins to experiment with basic problem-solving in digital games.,8.4.1,Applies creative thinking and problem solving to design digital solutions.,
Developmental Progression,8.4.1.5.1,"Uses basic problem-solving skills when playing with simple digital tools (e.g., matching shapes on an app).",8.4.1,Applies creative thinking and problem solving to design digital solutions.,
Developmental Progression,8.4.1.5.2,Engages in exploratory play using physical and digital materials.,8.4.1,Applies creative thinking and problem solving to design digital solutions.,
Developmental Progression,8.4.1.6.1,Explores and uses technology tools to create and solve simple problems through play and guided activities.,8.4.1,Applies creative thinking and problem solving to design digital solutions.,
Developmental Progression,8.5.1.1.1,Shows early interest in interactive digital stimuli.,8.5.1,Demonstrates an understanding of computational processes through interactive digital experiences.,
Developmental Progression,8.5.1.2.1,Engages in simple touch interactions with digital devices.,8.5.1,Demonstrates an understanding of computational processes through interactive digital experiences.,
Developmental Progression,8.5.1.3.1,Observes digital interactions and simple cause-and-effect events.,8.5.1,Demonstrates an understanding of computational processes through interactive digital experiences.,
Developmental Progression,8.5.1.4.1,Begins to recognize how pressing buttons or swiping can cause changes on a screen.,8.5.1,Demonstrates an understanding of computational processes through interactive digital experiences.,
Developmental Progression,8.5.1.4.2,"Experiments with simple digital tools (e.g., moving a digital puzzle piece).",8.5.1,Demonstrates an understanding of computational processes through interactive digital experiences.,
Developmental Progression,8.5.1.5.1,Explores the effects of digital input with guidance.,8.5.1,Demonstrates an understanding of computational processes through interactive digital experiences.,
Developmental Progression,8.5.1.6.1,"Engages with digital tools to explore patterns, sequences, and cause-and-effect relationships through interactive play.",8.5.1,Demonstrates an understanding of computational processes through interactive digital experiences.,
Developmental Progression,8.6.1.1.1,Observes visual symbols and simple digital images.,8.6.1,Communicates ideas effectively using digital media and tools.,
Developmental Progression,8.6.1.2.1,Shows early responsiveness to digital sounds and images.,8.6.1,Communicates ideas effectively using digital media and tools.,
Developmental Progression,8.6.1.3.1,"Begins to mimic simple digital interactions (e.g., tapping to produce a sound).",8.6.1,Communicates ideas effectively using digital media and tools.,
Developmental Progression,8.6.1.4.1,Explores basic digital communication through guided play.,8.6.1,Communicates ideas effectively using digital media and tools.,
Developmental Progression,8.6.1.5.1,Uses a touchscreen or keyboard to make marks or select images with support.,8.6.1,Communicates ideas effectively using digital media and tools.,
Developmental Progression,8.6.1.5.2,Engages in basic digital drawing or storytelling activities with adult guidance.,8.6.1,Communicates ideas effectively using digital media and tools.,
Developmental Progression,8.6.1.6.1,"Uses digital tools to express ideas, share thoughts, or create simple representations with guidance and support.",8.6.1,Communicates ideas effectively using digital media and tools.,
Developmental Progression,8.7.1.1.1,Passively observes people using digital devices in daily routines.,8.7.1,Collaborates globally using digital platforms while demonstrating responsible technology use.,
Developmental Progression,8.7.1.2.1,Begins to show awareness of the social use of technology by watching interactions.,8.7.1,Collaborates globally using digital platforms while demonstrating responsible technology use.,
Developmental Progression,8.7.1.3.1,Engages with digital devices during social play with peers or caregivers.,8.7.1,Collaborates globally using digital platforms while demonstrating responsible technology use.,
Developmental Progression,8.7.1.4.1,Starts to participate in simple turn-taking and sharing of digital devices.,8.7.1,Collaborates globally using digital platforms while demonstrating responsible technology use.,
Developmental Progression,8.7.1.5.1,"Observes and imitates adults using technology (e.g., pretending to talk on a toy phone) and shows interest in digital tools used in everyday life.",8.7.1,Collaborates globally using digital platforms while demonstrating responsible technology use.,
Developmental Progression,8.7.1.6.1,Engages with digital tools to share and connect with others while learning to use technology safely and respectfully with guidance.,8.7.1,Collaborates globally using digital platforms while demonstrating responsible technology use.,
Developmental Progression,9.1.1.1.1,Expresses basic emotions through facial expressions when viewing art—reacting to bright colors and simple shapes.,9.1.1,"Demonstrates art skills through exploration, self-expression, and appreciation of creative works.",
Developmental Progression,9.1.1.2.1,"Begins to show a preference for certain colors or patterns that mirror mood, linking feelings with visual stimuli.",9.1.1,"Demonstrates art skills through exploration, self-expression, and appreciation of creative works.",
Developmental Progression,9.1.1.3.1,Makes simple marks—such as lines or dots—that correspond with basic emotional states.,9.1.1,"Demonstrates art skills through exploration, self-expression, and appreciation of creative works.",
Developmental Progression,9.1.1.4.1,Uses a limited range of shapes and colors to represent feelings in a rudimentary manner.,9.1.1,"Demonstrates art skills through exploration, self-expression, and appreciation of creative works.",
Developmental Progression,9.1.1.5.1,"Creates images that symbolize personal feelings or experiences, using colors and forms with increasing purpose.",9.1.1,"Demonstrates art skills through exploration, self-expression, and appreciation of creative works.",
Developmental Progression,9.1.1.6.1,"Demonstrates refined techniques in combining media to express creative ideas, using art materials with intentionality.",9.1.1,"Demonstrates art skills through exploration, self-expression, and appreciation of creative works.",
Developmental Progression,9.1.2.1.1,Shows interest by gazing at artworks and reacting—smiling or widening eyes—to bright visuals and animated images.,9.1.2,Appreciates other’s creative works through increasingly complex physical and mental processes.,
Developmental Progression,9.1.2.2.1,"Begins to focus on distinct features in art, such as contrasts, patterns, and simple shapes.",9.1.2,Appreciates other’s creative works through increasingly complex physical and mental processes.,
Developmental Progression,9.1.2.3.1,Imitates simple gestures or vocal sounds in response to observing creative displays.,9.1.2,Appreciates other’s creative works through increasingly complex physical and mental processes.,
Developmental Progression,9.1.2.4.1,"Expresses delight through clapping, giggles, or other gestures when exposed to varied artistic expressions.",9.1.2,Appreciates other’s creative works through increasingly complex physical and mental processes.,
Developmental Progression,9.1.2.5.1,"Engages in simple discussions about art, expressing preferences and noticing differences between styles.",9.1.2,Appreciates other’s creative works through increasingly complex physical and mental processes.,
Developmental Progression,9.1.2.6.1,"Articulates thoughtful responses to creative works, demonstrating an understanding of diverse artistic expressions and the emotions they evoke.",9.1.2,Appreciates other’s creative works through increasingly complex physical and mental processes.,
Developmental Progression,9.2.1.1.1,Listens to simple melodies and reacts to rhythmic sounds with spontaneous arm or head movements.,9.2.1,"Engages in musical activities by themself or in classroom setting to develop rhythm, expression, and creative responses.",
Developmental Progression,9.2.1.2.1,Begins to show interest in musical sounds by smiling or cooing when exposed to rhythmic patterns.,9.2.1,"Engages in musical activities by themself or in classroom setting to develop rhythm, expression, and creative responses.",
Developmental Progression,9.2.1.3.1,Participates in group music sessions by clapping hands or moving to the beat of simple songs.,9.2.1,"Engages in musical activities by themself or in classroom setting to develop rhythm, expression, and creative responses.",
